"LST_DATE","LST_TIME","T_MAX","P_CALC"
20140408,900,16.6,0
20140408,1000,16.1,0
20140408,1100,16.1,0
20140408,1200,15.9,0
20140408,1300,16.3,0
20140408,1400,17.6,0
20140408,1500,18.4,0
20140408,1600,18.9,0
20140408,1700,18.8,0
20140408,1800,18.1,0
20140408,1900,17.2,0
20140408,2000,15.9,0
20140408,2100,14.7,0
20140408,2200,13.9,0
20140408,2300,12.8,0
20140409,0,12.1,0
20140409,100,11.9,0
20140409,200,11.6,0
20140409,300,11,0
20140409,400,10.8,0.3
20140409,500,8.6,0
20140409,600,7.6,0
20140409,700,8,0
20140409,800,12.6,0
20140409,900,14.7,0
20140409,1000,16.5,0
20140409,1100,17.7,0
20140409,1200,18.6,0
20140409,1300,19.5,0
20140409,1400,19.7,0
20140409,1500,19.9,0
20140409,1600,19.3,0
20140409,1700,18.3,0
20140409,1800,17.5,0
20140409,1900,16.6,0
20140409,2000,14.3,0
20140409,2100,13.2,0
20140409,2200,12.1,0
20140409,2300,10.3,0
20140410,0,8.5,0
20140410,100,7.4,0
20140410,200,6.2,0
20140410,300,6,0
20140410,400,5.7,0
20140410,500,5.4,0
20140410,600,3.4,0
20140410,700,5.3,0
20140410,800,12.7,0
20140410,900,16.4,0
20140410,1000,18.1,0
20140410,1100,20,0
20140410,1200,21.4,0
20140410,1300,21.3,0
20140410,1400,22,0
20140410,1500,22.6,0
20140410,1600,23.1,0
20140410,1700,23,0
20140410,1800,22.5,0
20140410,1900,21.4,0
20140410,2000,18.5,0
20140410,2100,17,0
20140410,2200,16.4,0
20140410,2300,16.1,0
20140411,0,15.3,0
20140411,100,13.4,0
20140411,200,13.3,0
20140411,300,13,0
20140411,400,12.6,0
20140411,500,11.9,0
20140411,600,11.3,0
20140411,700,12.3,0
20140411,800,15.4,0
20140411,900,18.9,0
20140411,1000,21.2,0
20140411,1100,22.7,0
20140411,1200,24.8,0
20140411,1300,24.8,0
20140411,1400,25.4,0
20140411,1500,25.8,0
20140411,1600,25.3,0
20140411,1700,24.6,0
20140411,1800,24.1,0
20140411,1900,22.9,0
20140411,2000,21.4,0
20140411,2100,20,0
20140411,2200,18.6,0
20140411,2300,16.8,0
20140412,0,16.4,0
20140412,100,16.5,0
20140412,200,16.4,0
20140412,300,15.3,0
20140412,400,14.2,0
20140412,500,13.2,0
20140412,600,12.9,0
20140412,700,13.2,0
20140412,800,17.5,0
20140412,900,21.1,0
20140412,1000,23.5,0
20140412,1100,24.6,0
20140412,1200,25.2,0
20140412,1300,25.9,0
20140412,1400,26.6,0
20140412,1500,26.8,0
20140412,1600,27.1,0
20140412,1700,26.6,0
20140412,1800,26,0
20140412,1900,24.8,0
20140412,2000,21.9,0
20140412,2100,19.6,0
20140412,2200,18.6,0
20140412,2300,19.3,0
20140413,0,18.7,0
20140413,100,17.9,0
20140413,200,17.3,0
20140413,300,16.5,0
20140413,400,15.8,0
20140413,500,15,0
20140413,600,14.5,0
20140413,700,15.8,0
20140413,800,18.2,0
20140413,900,20.4,0
20140413,1000,22.4,0
20140413,1100,23.7,0
20140413,1200,25.1,0
20140413,1300,25.6,0
20140413,1400,26.6,0
20140413,1500,27.3,0
20140413,1600,27.4,0
20140413,1700,27,0
20140413,1800,26.5,0
20140413,1900,24.9,0
20140413,2000,22.9,0
20140413,2100,22.2,0
20140413,2200,21.2,0
20140413,2300,20.2,0
20140414,0,19.1,0
20140414,100,18.2,0
20140414,200,17.3,0
20140414,300,16.9,0
20140414,400,16.1,0
20140414,500,15.8,0
20140414,600,16.2,0
20140414,700,16.4,0
20140414,800,17.7,0
20140414,900,20.5,0
20140414,1000,21.8,0
20140414,1100,21.9,0
20140414,1200,22.1,0
20140414,1300,23.9,0
20140414,1400,24.8,0
20140414,1500,24.5,0
20140414,1600,24.2,0
20140414,1700,23.4,0
20140414,1800,21.2,0.6
20140414,1900,17.7,0.6
20140414,2000,17.8,0
20140414,2100,17.7,0
20140414,2200,17.7,0
20140414,2300,18.1,0
20140415,0,18.3,0
20140415,100,18.6,0
20140415,200,18.8,0
20140415,300,19,0.8
20140415,400,19.2,1.2
20140415,500,19.6,8.1
20140415,600,19.6,7
20140415,700,18.2,0
20140415,800,18,0
20140415,900,18.7,0
20140415,1000,19.1,0
20140415,1100,19.4,0
20140415,1200,20.4,0
20140415,1300,20.6,0
20140415,1400,20.6,0
20140415,1500,21.7,0
20140415,1600,21.4,0
20140415,1700,10.4,2.9
20140415,1800,8.9,1.9
20140415,1900,7.4,1.2
20140415,2000,5.6,0
20140415,2100,5.5,0
20140415,2200,5.4,0
20140415,2300,4.6,0
20140416,0,3.5,0
20140416,100,2.7,0
20140416,200,2,0
20140416,300,1.5,0
20140416,400,1.1,0
20140416,500,0.5,0
20140416,600,0,0
20140416,700,0.9,0
20140416,800,2.6,0
20140416,900,4.3,0
20140416,1000,5.7,0
20140416,1100,7.2,0
20140416,1200,9.3,0
20140416,1300,10.1,0
20140416,1400,11.8,0
20140416,1500,12.5,0
20140416,1600,12.4,0
20140416,1700,12.3,0
20140416,1800,11.9,0
20140416,1900,10.6,0
20140416,2000,7.9,0
20140416,2100,5.4,0
20140416,2200,4.9,0
20140416,2300,4.1,0
20140417,0,4,0
20140417,100,2.9,0
20140417,200,2,0
20140417,300,1.1,0
20140417,400,0.8,0
20140417,500,0.4,0
20140417,600,-0.1,0
20140417,700,2.3,0
20140417,800,5.1,0
20140417,900,7.9,0
20140417,1000,9.7,0
20140417,1100,11.4,0
20140417,1200,13,0
20140417,1300,14.6,0
20140417,1400,15.5,0
20140417,1500,16.3,0
20140417,1600,16.5,0
20140417,1700,16.3,0
20140417,1800,16,0
20140417,1900,15.2,0
20140417,2000,12.1,0
20140417,2100,8.8,0
20140417,2200,8.8,0
20140417,2300,8.5,0
20140418,0,8,0
20140418,100,7,0
20140418,200,6,0
20140418,300,4.9,0
20140418,400,4,0
20140418,500,3.5,0
20140418,600,3.2,0
20140418,700,4.1,0
20140418,800,5.3,0
20140418,900,7.3,0
20140418,1000,9,0
20140418,1100,11.3,0
20140418,1200,13.7,0
20140418,1300,14.6,0
20140418,1400,16.2,0
20140418,1500,16.7,0
20140418,1600,16.5,0
20140418,1700,15.5,0
20140418,1800,14.7,0
20140418,1900,13.8,0
20140418,2000,13.1,0
20140418,2100,11.4,1.5
20140418,2200,9.8,3.4
20140418,2300,9.1,2.9
20140419,0,8.8,1.5
20140419,100,8.4,1.7
20140419,200,8.1,1.2
20140419,300,8.1,1.5
20140419,400,8.2,2
20140419,500,8.1,1.1
20140419,600,8,1.2
20140419,700,7.6,1
20140419,800,7.4,1.2
20140419,900,7.9,0.7
20140419,1000,8.7,0.2
20140419,1100,8.9,0
20140419,1200,10,0
20140419,1300,10.7,0
20140419,1400,11.4,0
20140419,1500,11.8,0
20140419,1600,12.5,0
20140419,1700,12.9,0
20140419,1800,12.9,0
20140419,1900,12.5,0
20140419,2000,11.7,0
20140419,2100,11.8,0
20140419,2200,11.8,0
20140419,2300,11.8,0
20140420,0,11.1,0
20140420,100,11.2,0
20140420,200,11.3,0
20140420,300,11.2,0
20140420,400,10.7,0
20140420,500,11.1,0
20140420,600,10.9,0
20140420,700,10.2,0
20140420,800,11.8,0
20140420,900,13.7,0
20140420,1000,14.6,0
20140420,1100,16.3,0
20140420,1200,17.7,0
20140420,1300,19,0
20140420,1400,19.2,0
20140420,1500,19.5,0
20140420,1600,19.3,0
20140420,1700,19.2,0
20140420,1800,18.7,0
20140420,1900,17.4,0
20140420,2000,16,0
20140420,2100,14.5,0
20140420,2200,13.1,0
20140420,2300,11.5,0
20140421,0,10.5,0
20140421,100,9.2,0
20140421,200,8.1,0
20140421,300,7,0
20140421,400,5.9,0
20140421,500,5.8,0
20140421,600,5.3,0
20140421,700,6.4,0
20140421,800,9.3,0
20140421,900,12.2,0
20140421,1000,15,0
20140421,1100,17.7,0
20140421,1200,19.5,0
20140421,1300,20.6,0
20140421,1400,22,0
20140421,1500,22.9,0
20140421,1600,23.2,0
20140421,1700,22.7,0
20140421,1800,22.3,0
20140421,1900,20.1,0
20140421,2000,16.1,0
20140421,2100,13.7,0
20140421,2200,11.6,0
20140421,2300,10.5,0
20140422,0,10.1,0
20140422,100,10.3,0
20140422,200,9.3,0
20140422,300,9.2,0
20140422,400,9.2,0
20140422,500,9.1,0
20140422,600,8.8,0
20140422,700,12.6,0
20140422,800,17,0
20140422,900,20.7,0
20140422,1000,23.1,0
20140422,1100,25.5,0
20140422,1200,26.5,0
20140422,1300,27,0
20140422,1400,27,0
20140422,1500,27.5,0
20140422,1600,25.9,0
20140422,1700,24.5,0
20140422,1800,22.4,0
20140422,1900,21.7,0
20140422,2000,20.1,0
20140422,2100,18.8,0
20140422,2200,17.6,0
20140422,2300,16.7,0
20140423,0,16,0
20140423,100,16,0
20140423,200,16,0
20140423,300,15.7,0
20140423,400,15.1,0
20140423,500,14.8,0
20140423,600,13,0
20140423,700,13.6,0
20140423,800,14.9,0
20140423,900,16.3,0
20140423,1000,17.2,0
20140423,1100,17.8,0
20140423,1200,18.2,0
20140423,1300,19.3,0
20140423,1400,20.3,0
20140423,1500,20.9,0
20140423,1600,21.4,0
20140423,1700,21.4,0
20140423,1800,20.8,0
20140423,1900,19.6,0
20140423,2000,16.8,0
20140423,2100,12.9,0
20140423,2200,13.7,0
20140423,2300,13.3,0
20140424,0,13.1,0
20140424,100,12.3,0
20140424,200,11.3,0
20140424,300,7.5,0
20140424,400,5.3,0
20140424,500,4.5,0
20140424,600,3.8,0
20140424,700,8.5,0
20140424,800,11.5,0
20140424,900,13,0
20140424,1000,14.5,0
20140424,1100,16.3,0
20140424,1200,17.7,0
20140424,1300,18.9,0
20140424,1400,19.8,0
20140424,1500,20.7,0
20140424,1600,21.1,0
20140424,1700,21.1,0
20140424,1800,20.8,0
20140424,1900,19.3,0
20140424,2000,15,0
20140424,2100,13,0
20140424,2200,11.7,0
20140424,2300,10.6,0
20140425,0,10.1,0
20140425,100,9.4,0
20140425,200,8.9,0
20140425,300,8,0
20140425,400,7.8,0
20140425,500,7.8,0
20140425,600,7.7,0
20140425,700,11.6,0
20140425,800,13.8,0
20140425,900,17.4,0
20140425,1000,20.2,0
20140425,1100,23,0
20140425,1200,24.9,0
20140425,1300,23.4,5.9
20140425,1400,21.9,2.2
20140425,1500,22.3,0
20140425,1600,21.5,18.5
20140425,1700,17.9,0
20140425,1800,19,0
20140425,1900,18.7,0
20140425,2000,18.5,0
20140425,2100,18.2,0
20140425,2200,17.8,0
20140425,2300,16.7,0
20140426,0,15.9,0
20140426,100,13.2,0
20140426,200,12.3,0
20140426,300,13.2,0
20140426,400,10.7,0
20140426,500,9.9,0
20140426,600,8.6,0
20140426,700,10.6,0
20140426,800,14.6,0
20140426,900,17.3,0
20140426,1000,19.1,0
20140426,1100,20.7,0
20140426,1200,22.7,0
20140426,1300,24,0
20140426,1400,25.6,0
20140426,1500,25.7,0
20140426,1600,25.8,0
20140426,1700,25.7,0
20140426,1800,25.3,0
20140426,1900,24,0
20140426,2000,21.4,0
20140426,2100,19.4,0
20140426,2200,18.6,0
20140426,2300,17.8,0
20140427,0,16,0
20140427,100,15.8,0
20140427,200,13.8,0
20140427,300,14.4,0
20140427,400,13.5,0
20140427,500,11.8,0
20140427,600,14,0
20140427,700,15.5,0
20140427,800,18.5,0
20140427,900,20.1,0
20140427,1000,22.3,0
20140427,1100,23.8,0
20140427,1200,25.5,0
20140427,1300,26.9,0
20140427,1400,27.6,0
20140427,1500,27.9,0
20140427,1600,28.4,0
20140427,1700,28.3,0
20140427,1800,26.9,0
20140427,1900,23.9,0
20140427,2000,21.2,0
20140427,2100,18.9,0
20140427,2200,20.3,0
20140427,2300,20,0
20140428,0,19.5,0
20140428,100,18.8,0
20140428,200,17.5,0
20140428,300,15.7,0
20140428,400,14.4,0
20140428,500,13.6,0
20140428,600,13,0
20140428,700,12.7,0
20140428,800,12.9,0
20140428,900,12.9,0
20140428,1000,14.7,0
20140428,1100,15.4,0
20140428,1200,15.1,0
20140428,1300,17.9,0
20140428,1400,18.3,0
20140428,1500,18.1,0
20140428,1600,18,0
20140428,1700,17.2,0
20140428,1800,15.7,0
20140428,1900,14.1,0
20140428,2000,13.2,0
20140428,2100,12.8,0
20140428,2200,12.4,0
20140428,2300,12.1,0
20140429,0,11.9,0
20140429,100,11.5,0
20140429,200,11.3,0
20140429,300,11.3,0
20140429,400,11.3,0
20140429,500,11,0
20140429,600,10.8,0
20140429,700,10.7,0
20140429,800,11.3,0
20140429,900,11.7,0
20140429,1000,11.9,0.2
20140429,1100,12.6,0
20140429,1200,12.9,0
20140429,1300,13.1,0
20140429,1400,13.7,0
20140429,1500,14.5,0
20140429,1600,14.5,0
20140429,1700,14.6,0
20140429,1800,14.5,0
20140429,1900,14,0
20140429,2000,13.9,0
20140429,2100,14,0
20140429,2200,14.5,8.8
20140429,2300,14.8,0
20140430,0,15,0
20140430,100,15.7,0
20140430,200,15.7,0
20140430,300,15.7,0
20140430,400,19.5,13.5
20140430,500,20.3,3.7
20140430,600,20.9,0
20140430,700,21.2,0.3
20140430,800,21.5,0
20140430,900,21.8,1.8
20140430,1000,23.2,0
20140430,1100,23.8,0
20140430,1200,25.4,0
20140430,1300,25.2,0.3
20140430,1400,24.6,0
20140430,1500,24.7,0
20140430,1600,23.7,0
20140430,1700,23.8,0
20140430,1800,23.5,0
20140430,1900,22.3,0.2
20140430,2000,20.8,0
20140430,2100,20.4,0
20140430,2200,20.6,0
20140430,2300,20.7,0
20140501,0,20.9,0
20140501,100,20.9,0
20140501,200,20.4,0
20140501,300,20,0
20140501,400,20,0
20140501,500,19.5,0
20140501,600,19.3,0
20140501,700,19.5,0
20140501,800,19.5,0
20140501,900,20.3,0
20140501,1000,22.6,0
20140501,1100,24.1,0
20140501,1200,25.3,0
20140501,1300,25.9,0
20140501,1400,25.5,0
20140501,1500,25.5,0
20140501,1600,25.2,0
20140501,1700,24.1,0
20140501,1800,22.9,0
20140501,1900,22,0
20140501,2000,21.2,0
20140501,2100,19.6,0
20140501,2200,18.1,0
20140501,2300,17.6,0
20140502,0,16.3,0
20140502,100,15.6,0
20140502,200,14.7,0
20140502,300,12.7,0
20140502,400,12.4,0
20140502,500,12.6,0
20140502,600,10.5,0
20140502,700,14.1,0
20140502,800,16,0
20140502,900,17.6,0
20140502,1000,17.6,0
20140502,1100,16.7,0
20140502,1200,16.7,0
20140502,1300,17.7,0
20140502,1400,18.9,0
20140502,1500,20.1,0
20140502,1600,20,0
20140502,1700,20.1,0
20140502,1800,19.8,0
20140502,1900,18.2,0
20140502,2000,16.5,0
20140502,2100,14.6,0
20140502,2200,12.9,0
20140502,2300,13,0
20140503,0,12.7,0
20140503,100,11.9,0
20140503,200,11.3,0
20140503,300,11,0
20140503,400,11.3,0
20140503,500,10.6,0
20140503,600,11.1,0
20140503,700,11.9,0
20140503,800,15.8,0
20140503,900,18.3,0
20140503,1000,20.2,0
20140503,1100,21.2,0
20140503,1200,22.1,0
20140503,1300,22.8,0
20140503,1400,23,0
20140503,1500,23.6,0
20140503,1600,23.8,0
20140503,1700,23.6,0
20140503,1800,23,0
20140503,1900,22,0
20140503,2000,18,0
20140503,2100,14.9,0
20140503,2200,15.3,0
20140503,2300,14.8,0
20140504,0,14.7,0
20140504,100,14.1,0
20140504,200,13.1,0
20140504,300,12.6,0
20140504,400,12.9,0
20140504,500,10.5,0
20140504,600,9.7,0
20140504,700,15.6,0
20140504,800,19.1,0
20140504,900,21.1,0
20140504,1000,22.7,0
20140504,1100,23.8,0
20140504,1200,25.4,0
20140504,1300,26.1,0
20140504,1400,27.1,0
20140504,1500,27.9,0
20140504,1600,28.3,0
20140504,1700,28.1,0
20140504,1800,27.8,0
20140504,1900,26.8,0
20140504,2000,22.4,0
20140504,2100,19.9,0
20140504,2200,19.7,0
20140504,2300,16.9,0
20140505,0,15.2,0
20140505,100,14.6,0
20140505,200,13.3,0
20140505,300,13.1,0
20140505,400,12.7,0
20140505,500,14.1,0
20140505,600,13.9,0
20140505,700,15,0
20140505,800,16.5,0
20140505,900,17.2,0
20140505,1000,17.9,0
20140505,1100,18.8,0
20140505,1200,20.7,0
20140505,1300,21.1,0
20140505,1400,21.2,0
20140505,1500,21.4,0
20140505,1600,22.6,0
20140505,1700,21.8,0
20140505,1800,20.5,0
20140505,1900,20,0
20140505,2000,18.1,0
20140505,2100,16.3,0
20140505,2200,15,0
20140505,2300,14.9,0
20140506,0,14.2,0
20140506,100,14.2,0
20140506,200,14.2,0
20140506,300,14,0
20140506,400,13.7,0
20140506,500,13.4,0
20140506,600,13.2,0
20140506,700,13.6,0
20140506,800,14.5,0
20140506,900,16.2,0
20140506,1000,17.5,0
20140506,1100,20.6,0
20140506,1200,22.9,0
20140506,1300,25.2,0
20140506,1400,27.6,0
20140506,1500,28,0
20140506,1600,28.7,0
20140506,1700,28.7,0
20140506,1800,28.7,0
20140506,1900,25.4,0
20140506,2000,22.8,0
20140506,2100,21.4,0
20140506,2200,19.7,0
20140506,2300,18.8,0
20140507,0,17.9,0
20140507,100,17.3,0
20140507,200,16.7,0
20140507,300,16.4,0
20140507,400,16.1,0
20140507,500,15.8,0
20140507,600,14.8,0
20140507,700,15.3,0
20140507,800,15.8,0
20140507,900,16,0
20140507,1000,17.2,0
20140507,1100,18.9,0
20140507,1200,19.5,0
20140507,1300,19.9,0
20140507,1400,20.5,0
20140507,1500,21.2,0
20140507,1600,22.1,0
20140507,1700,22.8,0
20140507,1800,22.9,0
20140507,1900,22.5,0
20140507,2000,18.8,0
20140507,2100,17.4,0
20140507,2200,16.3,0
20140507,2300,15.7,0
20140508,0,14.9,0
20140508,100,14.2,0
20140508,200,13.8,0
20140508,300,13.4,0
20140508,400,13,0
20140508,500,13,0
20140508,600,12.9,0
20140508,700,18.3,0
20140508,800,21.1,0
20140508,900,24.3,0
20140508,1000,26.9,0
20140508,1100,28.5,0
20140508,1200,29.5,0
20140508,1300,30.1,0
20140508,1400,30.6,0
20140508,1500,30.9,0
20140508,1600,31,0
20140508,1700,30.8,0
20140508,1800,30.1,0
20140508,1900,28.7,0
20140508,2000,24.7,0
20140508,2100,22,0
20140508,2200,21.9,0
20140508,2300,20.1,0
20140509,0,19.7,0
20140509,100,17.9,0
20140509,200,16.4,0
20140509,300,15.6,0
20140509,400,15.3,0
20140509,500,14.7,0
20140509,600,16.8,0
20140509,700,19.7,0
20140509,800,23,0
20140509,900,25.1,0
20140509,1000,27.6,0
20140509,1100,28.6,0
20140509,1200,28.8,0
20140509,1300,30,0
20140509,1400,30.1,0
20140509,1500,30.7,0
20140509,1600,30.7,0
20140509,1700,30.1,0
20140509,1800,28,0
20140509,1900,24.5,0
20140509,2000,23.5,0
20140509,2100,21.8,0
20140509,2200,20.4,0
20140509,2300,19.8,0
20140510,0,20,0
20140510,100,20.1,0
20140510,200,20.7,0
20140510,300,20.4,0
20140510,400,19.7,0
20140510,500,18,0
20140510,600,18.1,0
20140510,700,20.2,0
20140510,800,21.6,0
20140510,900,24.1,0
20140510,1000,25.2,0
20140510,1100,26.5,0
20140510,1200,27.8,0
20140510,1300,28.5,0
20140510,1400,28.6,0
20140510,1500,27.5,0
20140510,1600,27.1,0.2
20140510,1700,20.9,1.2
20140510,1800,18.1,0
20140510,1900,18.5,0
20140510,2000,17.8,0
20140510,2100,17.4,0
20140510,2200,17.2,0
20140510,2300,17.3,0
20140511,0,16.4,0
20140511,100,15.3,0
20140511,200,14.8,0
20140511,300,14.8,0
20140511,400,14.6,0
20140511,500,14.4,0
20140511,600,16.7,0
20140511,700,19.1,0
20140511,800,21.7,0
20140511,900,23.1,0
20140511,1000,23.8,0
20140511,1100,25.1,0
20140511,1200,26.2,0
20140511,1300,27.2,0
20140511,1400,27.6,0
20140511,1500,28,0
20140511,1600,28.4,0
20140511,1700,27.9,0
20140511,1800,27.7,0
20140511,1900,25.5,0
20140511,2000,21.6,0
20140511,2100,18.9,0
20140511,2200,17.2,0
20140511,2300,16.3,0
20140512,0,15.5,0
20140512,100,14.9,0
20140512,200,14.6,0
20140512,300,14.3,0
20140512,400,14.3,0
20140512,500,14.2,0
20140512,600,14.1,0
20140512,700,18.4,0
20140512,800,22.4,0
20140512,900,26,0
20140512,1000,27.8,0
20140512,1100,28.5,0
20140512,1200,29.3,0
20140512,1300,30,0
20140512,1400,30.7,0
20140512,1500,30.7,0
20140512,1600,30.7,0
20140512,1700,30.5,0
20140512,1800,29.8,0
20140512,1900,28.6,0
20140512,2000,23.8,0
20140512,2100,21.3,0
20140512,2200,20.1,0
20140512,2300,19.4,0
20140513,0,18.4,0
20140513,100,17.9,0
20140513,200,18.4,0
20140513,300,19.5,0
20140513,400,18.6,0
20140513,500,17.4,0
20140513,600,17.6,0
20140513,700,20.5,0
20140513,800,23.3,0
20140513,900,26,0
20140513,1000,27.6,0
20140513,1100,29.7,0
20140513,1200,30.6,0
20140513,1300,31.3,0
20140513,1400,31.5,0
20140513,1500,31.7,0
20140513,1600,31.7,0
20140513,1700,31.2,0
20140513,1800,30.6,0
20140513,1900,29.3,0
20140513,2000,27.1,0
20140513,2100,25.2,0
20140513,2200,22.6,0
20140513,2300,22.3,0
20140514,0,22.8,0
20140514,100,22.4,0
20140514,200,22.1,0
20140514,300,21.3,0
20140514,400,20.6,0
20140514,500,20.1,0
20140514,600,19.5,0
20140514,700,21,0
20140514,800,22.7,0
20140514,900,24.9,0
20140514,1000,26.8,0
20140514,1100,28.1,0
20140514,1200,28.2,0
20140514,1300,28.8,0
20140514,1400,29.7,0
20140514,1500,29.7,0
20140514,1600,29.7,0
20140514,1700,29.6,0
20140514,1800,28.7,0
20140514,1900,27.7,0
20140514,2000,25.9,0
20140514,2100,24.8,0
20140514,2200,23.9,0
20140514,2300,22.7,0
20140515,0,21.7,0
20140515,100,20.9,0
20140515,200,20.6,0
20140515,300,20.1,0
20140515,400,19.8,0
20140515,500,19.6,0
20140515,600,19.8,0
20140515,700,20.6,0
20140515,800,21.6,0
20140515,900,22.8,0
20140515,1000,23.2,0
20140515,1100,24.1,0
20140515,1200,23.7,2.4
20140515,1300,20.2,20.9
20140515,1400,19.7,10.7
20140515,1500,20.2,2.9
20140515,1600,20.3,3.7
20140515,1700,20.4,8.6
20140515,1800,20,22.4
20140515,1900,20.2,6.6
20140515,2000,20.3,3.2
20140515,2100,20.2,9.1
20140515,2200,20.1,3.7
20140515,2300,20.3,7
20140516,0,20.4,5.4
20140516,100,20.3,2.1
20140516,200,17.9,0
20140516,300,14.8,0.7
20140516,400,13.7,0
20140516,500,12.5,0
20140516,600,12,0
20140516,700,13.2,0
20140516,800,14.5,0
20140516,900,15.8,0
20140516,1000,17.4,0
20140516,1100,18.5,0
20140516,1200,19.5,0
20140516,1300,20.3,0
20140516,1400,20.5,0
20140516,1500,21.2,0
20140516,1600,21.2,0
20140516,1700,21.4,0
20140516,1800,20.7,0
20140516,1900,19.6,0
20140516,2000,15.5,0
20140516,2100,16,0
20140516,2200,14.1,0
20140516,2300,13.3,0
20140517,0,13.5,0
20140517,100,13,0
20140517,200,12.1,0
20140517,300,10.7,0
20140517,400,9.3,0
20140517,500,8,0
20140517,600,8.3,0
20140517,700,11.2,0
20140517,800,13.7,0
20140517,900,15.4,0
20140517,1000,16.7,0
20140517,1100,18.3,0
20140517,1200,18.7,0
20140517,1300,19.6,0
20140517,1400,19.8,0
20140517,1500,20.7,0
20140517,1600,20.5,0
20140517,1700,19.9,0
20140517,1800,19.3,0
20140517,1900,18.5,0
20140517,2000,14.6,0
20140517,2100,14,0
20140517,2200,13.8,0
20140517,2300,14.3,0
20140518,0,14.5,0
20140518,100,14.3,0
20140518,200,11.7,0
20140518,300,11.3,0
20140518,400,10.9,0
20140518,500,11,0
20140518,600,11.7,0
20140518,700,13.2,0
20140518,800,14.7,0
20140518,900,15.4,0
20140518,1000,16.1,0
20140518,1100,16.8,0
20140518,1200,17.6,0
20140518,1300,18.6,0
20140518,1400,19,0
20140518,1500,19.5,0
20140518,1600,18.9,0
20140518,1700,19,0
20140518,1800,19,0
20140518,1900,17.8,0
20140518,2000,14.1,0
20140518,2100,11.6,0
20140518,2200,10.1,0
20140518,2300,9.3,0
20140519,0,8.8,0
20140519,100,8,0
20140519,200,7.5,0
20140519,300,7.3,0
20140519,400,6.9,0
20140519,500,6.4,0
20140519,600,7,0
20140519,700,11.6,0
20140519,800,14.5,0
20140519,900,17.5,0
20140519,1000,18.9,0
20140519,1100,19.7,0
20140519,1200,20.6,0
20140519,1300,21,0
20140519,1400,21.7,0
20140519,1500,21.5,0
20140519,1600,21.2,0
20140519,1700,21.5,0
20140519,1800,21,0
20140519,1900,19.8,0
20140519,2000,15.6,0
20140519,2100,13.1,0
20140519,2200,11.6,0
20140519,2300,10.5,0
20140520,0,10.1,0
20140520,100,10.1,0
20140520,200,9.9,0
20140520,300,8.9,0
20140520,400,8.5,0
20140520,500,7.9,0
20140520,600,8.4,0
20140520,700,12.9,0
20140520,800,15.1,0
20140520,900,19.2,0
20140520,1000,21.1,0
20140520,1100,22.8,0
20140520,1200,23.4,0
20140520,1300,24.3,0
20140520,1400,25,0
20140520,1500,25.1,0
20140520,1600,25.2,0
20140520,1700,25,0
20140520,1800,24.6,0
20140520,1900,23.1,0
20140520,2000,21.6,0
20140520,2100,20.2,0
20140520,2200,20.1,0
20140520,2300,20.1,0
20140521,0,18.3,0
20140521,100,16.1,0
20140521,200,17,0
